,win_0,win_1,win_2,win_3,win_4,win_5,win_6,win_7,win_8,win_9,win_10,win_11,win_12,win_13,win_14,win_15,win_16,win_17,win_18,win_19
825,0.05,0.045,0.061,0.046,0.046,0.035,0.045,0.041,0.038,0.04,0.102,0.053,0.04,0.039,0.058,0.057,0.053,0.057,0.047,0.047
826,0.053,0.057,0.036,0.048,0.038,0.049,0.048,0.044,0.053,0.043,0.1,0.048,0.053,0.051,0.03,0.042,0.046,0.055,0.056,0.05
827,0.045,0.046,0.05,0.053,0.049,0.033,0.04,0.037,0.04,0.036,0.108,0.049,0.045,0.042,0.05,0.053,0.067,0.051,0.06,0.046
828,0.049,0.048,0.057,0.042,0.042,0.046,0.045,0.03,0.049,0.044,0.119,0.047,0.046,0.033,0.053,0.054,0.043,0.05,0.058,0.045
829,0.061,0.052,0.045,0.046,0.053,0.046,0.027,0.037,0.047,0.049,0.098,0.047,0.05,0.038,0.05,0.053,0.04,0.061,0.045,0.055
830,0.05,0.057,0.056,0.06,0.041,0.053,0.038,0.04,0.05,0.036,0.11,0.047,0.044,0.04,0.038,0.039,0.045,0.041,0.056,0.059
831,0.061,0.05,0.056,0.041,0.04,0.044,0.048,0.045,0.047,0.043,0.099,0.047,0.049,0.044,0.047,0.053,0.048,0.045,0.045,0.048
832,0.053,0.04,0.049,0.042,0.031,0.045,0.047,0.039,0.039,0.04,0.092,0.054,0.056,0.057,0.045,0.045,0.057,0.065,0.054,0.05
833,0.063,0.06,0.049,0.043,0.039,0.032,0.047,0.048,0.044,0.043,0.113,0.037,0.04,0.042,0.043,0.047,0.045,0.053,0.045,0.067
834,0.059,0.057,0.043,0.047,0.05,0.048,0.045,0.049,0.034,0.037,0.101,0.049,0.041,0.043,0.058,0.049,0.048,0.047,0.056,0.039
835,0.047,0.06,0.045,0.054,0.038,0.049,0.042,0.038,0.052,0.051,0.109,0.043,0.057,0.039,0.046,0.041,0.043,0.046,0.043,0.057
836,0.058,0.038,0.052,0.046,0.05,0.033,0.036,0.047,0.05,0.034,0.125,0.045,0.045,0.054,0.047,0.04,0.045,0.056,0.047,0.052
837,0.065,0.048,0.05,0.042,0.046,0.048,0.046,0.037,0.046,0.044,0.106,0.036,0.051,0.043,0.053,0.053,0.044,0.044,0.049,0.049
838,0.049,0.046,0.052,0.051,0.038,0.045,0.05,0.046,0.043,0.042,0.095,0.051,0.048,0.047,0.035,0.052,0.055,0.047,0.052,0.056
839,0.062,0.055,0.054,0.037,0.039,0.055,0.043,0.038,0.044,0.039,0.134,0.031,0.038,0.033,0.047,0.056,0.046,0.054,0.036,0.059
840,0.05,0.051,0.042,0.038,0.05,0.048,0.052,0.048,0.04,0.048,0.095,0.042,0.053,0.049,0.042,0.054,0.045,0.057,0.046,0.05
841,0.055,0.053,0.049,0.048,0.038,0.047,0.028,0.035,0.043,0.043,0.107,0.049,0.053,0.045,0.046,0.05,0.046,0.045,0.069,0.051
842,0.064,0.05,0.063,0.051,0.055,0.043,0.03,0.038,0.054,0.036,0.108,0.044,0.05,0.052,0.033,0.046,0.043,0.055,0.041,0.044
843,0.052,0.048,0.05,0.042,0.044,0.049,0.044,0.047,0.055,0.036,0.119,0.026,0.051,0.044,0.045,0.042,0.05,0.053,0.052,0.051
844,0.058,0.044,0.047,0.055,0.044,0.037,0.036,0.037,0.039,0.038,0.131,0.04,0.046,0.039,0.047,0.044,0.066,0.043,0.044,0.065
845,0.045,0.051,0.052,0.038,0.05,0.041,0.039,0.033,0.042,0.049,0.122,0.044,0.048,0.048,0.031,0.051,0.058,0.043,0.057,0.058
846,0.048,0.06,0.052,0.052,0.039,0.04,0.038,0.046,0.045,0.043,0.116,0.038,0.043,0.049,0.042,0.062,0.042,0.05,0.042,0.053
847,0.066,0.045,0.055,0.048,0.05,0.039,0.046,0.04,0.053,0.041,0.105,0.041,0.047,0.039,0.032,0.046,0.049,0.053,0.048,0.057
848,0.053,0.053,0.061,0.039,0.053,0.034,0.034,0.041,0.042,0.053,0.122,0.047,0.036,0.047,0.04,0.038,0.04,0.057,0.054,0.056
849,0.05,0.036,0.056,0.053,0.054,0.045,0.051,0.044,0.053,0.043,0.116,0.037,0.054,0.053,0.033,0.039,0.047,0.046,0.051,0.039
850,0.045,0.061,0.031,0.052,0.045,0.042,0.032,0.04,0.037,0.047,0.11,0.041,0.04,0.059,0.043,0.045,0.067,0.058,0.043,0.062
851,0.047,0.049,0.048,0.047,0.059,0.04,0.051,0.036,0.052,0.043,0.115,0.034,0.048,0.047,0.041,0.056,0.04,0.051,0.052,0.044
852,0.052,0.043,0.043,0.054,0.042,0.051,0.049,0.046,0.05,0.045,0.105,0.043,0.048,0.042,0.044,0.042,0.04,0.051,0.056,0.054
853,0.039,0.051,0.041,0.049,0.057,0.053,0.046,0.055,0.044,0.031,0.084,0.049,0.041,0.046,0.058,0.049,0.057,0.052,0.046,0.052
854,0.061,0.054,0.038,0.042,0.042,0.053,0.05,0.039,0.055,0.032,0.105,0.048,0.048,0.044,0.045,0.045,0.051,0.047,0.053,0.048
855,0.039,0.046,0.056,0.045,0.063,0.046,0.042,0.052,0.045,0.041,0.109,0.037,0.047,0.049,0.042,0.043,0.044,0.056,0.053,0.045
856,0.071,0.053,0.056,0.043,0.053,0.038,0.043,0.046,0.048,0.042,0.097,0.046,0.047,0.04,0.052,0.045,0.043,0.041,0.045,0.051
857,0.063,0.047,0.048,0.046,0.042,0.055,0.05,0.041,0.049,0.042,0.11,0.044,0.049,0.043,0.042,0.049,0.039,0.04,0.051,0.05
858,0.053,0.057,0.053,0.037,0.049,0.044,0.041,0.035,0.048,0.04,0.097,0.041,0.056,0.058,0.043,0.041,0.049,0.047,0.056,0.055
859,0.051,0.051,0.045,0.039,0.054,0.033,0.044,0.031,0.046,0.043,0.122,0.043,0.044,0.053,0.043,0.058,0.045,0.05,0.048,0.057
860,0.057,0.046,0.056,0.055,0.045,0.056,0.035,0.045,0.053,0.03,0.085,0.048,0.046,0.051,0.047,0.042,0.049,0.046,0.056,0.052
861,0.045,0.051,0.054,0.047,0.052,0.044,0.057,0.028,0.047,0.041,0.111,0.046,0.046,0.041,0.044,0.054,0.049,0.047,0.046,0.05
862,0.044,0.057,0.056,0.043,0.043,0.049,0.04,0.041,0.066,0.036,0.098,0.056,0.045,0.049,0.041,0.048,0.044,0.043,0.059,0.042
863,0.058,0.043,0.051,0.057,0.036,0.043,0.053,0.043,0.038,0.046,0.109,0.042,0.037,0.052,0.043,0.051,0.044,0.052,0.049,0.053
864,0.043,0.041,0.042,0.05,0.048,0.05,0.042,0.044,0.045,0.039,0.113,0.044,0.048,0.048,0.035,0.059,0.045,0.059,0.051,0.054
865,0.043,0.054,0.046,0.061,0.042,0.045,0.041,0.051,0.042,0.049,0.105,0.04,0.046,0.046,0.045,0.046,0.05,0.039,0.05,0.059
866,0.047,0.043,0.049,0.044,0.046,0.046,0.053,0.047,0.055,0.043,0.092,0.053,0.048,0.038,0.035,0.047,0.057,0.048,0.049,0.06
867,0.059,0.043,0.039,0.05,0.05,0.049,0.044,0.029,0.046,0.029,0.125,0.045,0.049,0.037,0.041,0.051,0.054,0.048,0.055,0.057
868,0.053,0.051,0.047,0.05,0.034,0.046,0.041,0.041,0.037,0.041,0.105,0.04,0.061,0.045,0.057,0.04,0.057,0.062,0.042,0.05
869,0.06,0.05,0.057,0.052,0.039,0.043,0.046,0.047,0.034,0.033,0.108,0.04,0.048,0.048,0.04,0.049,0.042,0.061,0.054,0.049
870,0.051,0.054,0.057,0.054,0.031,0.04,0.042,0.048,0.049,0.048,0.088,0.044,0.046,0.05,0.042,0.055,0.034,0.064,0.063,0.04
871,0.052,0.042,0.045,0.042,0.039,0.042,0.032,0.041,0.041,0.042,0.107,0.045,0.058,0.054,0.059,0.052,0.047,0.049,0.055,0.056
872,0.058,0.043,0.056,0.05,0.038,0.048,0.039,0.051,0.05,0.042,0.106,0.029,0.055,0.047,0.045,0.054,0.042,0.056,0.046,0.045
873,0.057,0.051,0.052,0.051,0.032,0.035,0.038,0.045,0.038,0.046,0.097,0.043,0.049,0.05,0.037,0.059,0.046,0.053,0.057,0.064
874,0.055,0.043,0.056,0.049,0.047,0.047,0.054,0.031,0.046,0.04,0.141,0.049,0.041,0.032,0.048,0.04,0.048,0.047,0.044,0.042
875,0.06,0.053,0.057,0.053,0.032,0.04,0.044,0.04,0.033,0.036,0.128,0.051,0.061,0.037,0.039,0.043,0.038,0.047,0.061,0.047
876,0.055,0.057,0.059,0.034,0.043,0.045,0.034,0.043,0.04,0.04,0.119,0.05,0.041,0.057,0.037,0.039,0.037,0.048,0.059,0.063
877,0.058,0.054,0.046,0.053,0.042,0.043,0.036,0.049,0.034,0.044,0.112,0.045,0.042,0.036,0.053,0.047,0.051,0.042,0.053,0.06
878,0.047,0.041,0.048,0.049,0.039,0.041,0.038,0.035,0.052,0.04,0.131,0.036,0.062,0.057,0.039,0.045,0.057,0.05,0.044,0.049
879,0.054,0.065,0.043,0.048,0.042,0.043,0.044,0.038,0.036,0.038,0.109,0.046,0.052,0.04,0.048,0.049,0.05,0.051,0.046,0.058
880,0.048,0.035,0.055,0.046,0.043,0.043,0.05,0.043,0.052,0.033,0.097,0.052,0.047,0.055,0.052,0.046,0.059,0.052,0.043,0.049
881,0.048,0.059,0.053,0.05,0.046,0.044,0.034,0.036,0.045,0.038,0.117,0.041,0.06,0.043,0.039,0.041,0.06,0.041,0.05,0.055
882,0.054,0.057,0.061,0.037,0.035,0.042,0.046,0.047,0.04,0.038,0.107,0.04,0.057,0.039,0.042,0.057,0.059,0.042,0.05,0.05
883,0.06,0.051,0.056,0.046,0.055,0.04,0.051,0.057,0.042,0.039,0.096,0.035,0.047,0.06,0.036,0.038,0.04,0.058,0.05,0.043
884,0.039,0.044,0.043,0.037,0.039,0.054,0.051,0.041,0.048,0.035,0.13,0.046,0.044,0.036,0.048,0.055,0.052,0.056,0.047,0.055
885,0.061,0.049,0.055,0.05,0.041,0.033,0.037,0.052,0.038,0.031,0.117,0.043,0.044,0.044,0.049,0.058,0.05,0.048,0.055,0.045
886,0.054,0.057,0.048,0.043,0.042,0.037,0.035,0.041,0.042,0.036,0.132,0.035,0.042,0.048,0.061,0.044,0.038,0.046,0.05,0.069
887,0.048,0.046,0.046,0.043,0.036,0.057,0.052,0.039,0.044,0.039,0.11,0.05,0.038,0.055,0.05,0.034,0.042,0.056,0.054,0.061
888,0.064,0.056,0.049,0.041,0.054,0.043,0.046,0.039,0.031,0.04,0.105,0.033,0.039,0.049,0.048,0.064,0.044,0.05,0.048,0.057
889,0.044,0.042,0.062,0.045,0.048,0.035,0.039,0.034,0.049,0.042,0.115,0.04,0.061,0.057,0.042,0.042,0.044,0.053,0.051,0.055
890,0.057,0.039,0.05,0.059,0.051,0.037,0.047,0.046,0.046,0.037,0.123,0.038,0.045,0.048,0.035,0.053,0.045,0.049,0.045,0.05
891,0.048,0.056,0.053,0.056,0.049,0.048,0.037,0.03,0.056,0.041,0.117,0.035,0.05,0.038,0.057,0.051,0.052,0.036,0.043,0.047
892,0.048,0.059,0.063,0.045,0.045,0.039,0.038,0.034,0.041,0.048,0.101,0.028,0.045,0.048,0.057,0.056,0.054,0.045,0.057,0.049
893,0.051,0.049,0.051,0.052,0.034,0.039,0.046,0.041,0.047,0.037,0.12,0.037,0.054,0.051,0.039,0.047,0.047,0.055,0.042,0.061
894,0.048,0.044,0.048,0.05,0.039,0.033,0.047,0.051,0.053,0.043,0.108,0.043,0.047,0.051,0.053,0.053,0.051,0.041,0.044,0.053
895,0.061,0.043,0.052,0.043,0.038,0.05,0.039,0.033,0.047,0.044,0.109,0.044,0.05,0.038,0.042,0.038,0.062,0.047,0.059,0.061
896,0.059,0.054,0.066,0.05,0.047,0.043,0.038,0.031,0.045,0.042,0.117,0.037,0.043,0.039,0.048,0.044,0.055,0.05,0.05,0.042
897,0.05,0.049,0.042,0.052,0.045,0.037,0.034,0.047,0.05,0.044,0.117,0.05,0.057,0.043,0.042,0.044,0.046,0.058,0.047,0.046
898,0.062,0.037,0.034,0.045,0.058,0.044,0.048,0.045,0.038,0.05,0.117,0.041,0.047,0.045,0.046,0.052,0.049,0.041,0.044,0.057
899,0.054,0.05,0.049,0.046,0.039,0.032,0.047,0.047,0.052,0.032,0.116,0.043,0.053,0.039,0.055,0.037,0.065,0.048,0.051,0.045
900,0.055,0.043,0.055,0.054,0.047,0.045,0.034,0.048,0.038,0.041,0.117,0.044,0.048,0.051,0.039,0.04,0.046,0.062,0.043,0.05
901,0.042,0.041,0.064,0.038,0.044,0.039,0.04,0.043,0.042,0.039,0.128,0.035,0.047,0.048,0.054,0.039,0.039,0.064,0.06,0.054
902,0.063,0.054,0.056,0.048,0.036,0.041,0.051,0.035,0.037,0.027,0.121,0.038,0.052,0.044,0.041,0.047,0.065,0.056,0.044,0.044
903,0.046,0.051,0.058,0.038,0.042,0.045,0.04,0.048,0.041,0.04,0.109,0.036,0.058,0.037,0.053,0.047,0.051,0.058,0.055,0.047
904,0.053,0.05,0.04,0.056,0.038,0.046,0.05,0.036,0.048,0.049,0.106,0.041,0.057,0.055,0.036,0.037,0.046,0.042,0.056,0.058
905,0.064,0.052,0.056,0.049,0.039,0.058,0.032,0.038,0.058,0.055,0.104,0.041,0.038,0.041,0.045,0.045,0.047,0.042,0.056,0.04
906,0.065,0.044,0.057,0.043,0.035,0.044,0.045,0.036,0.041,0.035,0.101,0.057,0.053,0.038,0.045,0.047,0.051,0.057,0.048,0.058
907,0.055,0.04,0.052,0.055,0.043,0.045,0.037,0.044,0.041,0.051,0.115,0.041,0.057,0.041,0.037,0.049,0.05,0.047,0.051,0.049
908,0.048,0.052,0.049,0.043,0.04,0.056,0.043,0.038,0.05,0.036,0.119,0.034,0.042,0.046,0.049,0.051,0.046,0.062,0.054,0.042
909,0.05,0.053,0.048,0.047,0.047,0.046,0.044,0.046,0.051,0.034,0.113,0.044,0.028,0.046,0.053,0.044,0.048,0.05,0.056,0.052
910,0.052,0.047,0.06,0.051,0.041,0.045,0.046,0.031,0.05,0.045,0.092,0.046,0.042,0.044,0.042,0.053,0.038,0.069,0.042,0.064
911,0.048,0.056,0.053,0.058,0.04,0.034,0.039,0.04,0.043,0.042,0.125,0.046,0.055,0.064,0.034,0.048,0.039,0.041,0.056,0.039
912,0.075,0.048,0.04,0.038,0.052,0.042,0.046,0.041,0.037,0.039,0.128,0.036,0.04,0.045,0.041,0.059,0.049,0.056,0.04,0.048
913,0.068,0.054,0.051,0.05,0.04,0.033,0.058,0.041,0.05,0.036,0.124,0.037,0.038,0.047,0.047,0.041,0.045,0.038,0.052,0.05
914,0.057,0.045,0.039,0.05,0.061,0.055,0.03,0.051,0.041,0.042,0.111,0.045,0.057,0.055,0.049,0.041,0.046,0.034,0.047,0.044
915,0.042,0.039,0.045,0.045,0.051,0.054,0.041,0.052,0.041,0.038,0.097,0.048,0.06,0.053,0.052,0.051,0.034,0.055,0.054,0.048
916,0.064,0.039,0.061,0.056,0.045,0.047,0.049,0.035,0.041,0.05,0.119,0.037,0.051,0.04,0.037,0.051,0.045,0.045,0.045,0.043
917,0.052,0.049,0.065,0.041,0.044,0.046,0.042,0.043,0.042,0.041,0.104,0.039,0.038,0.041,0.053,0.049,0.053,0.058,0.058,0.042
918,0.044,0.046,0.048,0.049,0.05,0.029,0.043,0.061,0.047,0.038,0.122,0.037,0.043,0.056,0.047,0.044,0.036,0.058,0.057,0.045
919,0.048,0.029,0.057,0.043,0.033,0.049,0.042,0.062,0.059,0.053,0.107,0.042,0.045,0.052,0.038,0.051,0.053,0.057,0.043,0.037
920,0.049,0.041,0.044,0.054,0.053,0.044,0.045,0.038,0.042,0.043,0.119,0.043,0.055,0.047,0.041,0.04,0.05,0.055,0.053,0.044
921,0.061,0.05,0.051,0.038,0.042,0.043,0.046,0.059,0.041,0.049,0.091,0.04,0.052,0.051,0.046,0.044,0.037,0.056,0.047,0.056
922,0.061,0.048,0.051,0.055,0.033,0.049,0.042,0.044,0.036,0.042,0.103,0.045,0.054,0.059,0.048,0.031,0.052,0.061,0.044,0.042
923,0.07,0.058,0.046,0.053,0.041,0.043,0.039,0.034,0.042,0.039,0.113,0.048,0.049,0.041,0.054,0.043,0.041,0.048,0.045,0.053
924,0.052,0.062,0.047,0.048,0.044,0.038,0.04,0.033,0.047,0.039,0.129,0.035,0.054,0.047,0.047,0.05,0.043,0.052,0.049,0.044
925,0.05,0.039,0.041,0.046,0.039,0.051,0.039,0.043,0.05,0.06,0.111,0.041,0.059,0.043,0.034,0.056,0.049,0.04,0.043,0.066
926,0.052,0.047,0.048,0.039,0.056,0.051,0.035,0.044,0.048,0.04,0.127,0.051,0.052,0.052,0.042,0.046,0.045,0.051,0.03,0.044
927,0.054,0.05,0.048,0.054,0.04,0.049,0.042,0.043,0.04,0.038,0.115,0.033,0.041,0.044,0.059,0.053,0.046,0.052,0.05,0.049
928,0.045,0.059,0.06,0.045,0.034,0.039,0.05,0.036,0.049,0.042,0.098,0.047,0.049,0.053,0.063,0.041,0.042,0.04,0.055,0.053
929,0.05,0.054,0.043,0.043,0.051,0.038,0.046,0.031,0.049,0.04,0.1,0.049,0.059,0.04,0.048,0.052,0.057,0.055,0.039,0.056
930,0.049,0.052,0.05,0.051,0.046,0.048,0.043,0.036,0.041,0.048,0.108,0.041,0.033,0.051,0.045,0.047,0.057,0.043,0.046,0.065
931,0.049,0.044,0.061,0.052,0.049,0.045,0.037,0.042,0.041,0.04,0.106,0.038,0.047,0.045,0.038,0.037,0.047,0.062,0.057,0.063
932,0.059,0.045,0.058,0.054,0.044,0.045,0.046,0.042,0.04,0.047,0.103,0.035,0.05,0.042,0.045,0.052,0.042,0.053,0.051,0.047
933,0.053,0.054,0.051,0.052,0.053,0.045,0.033,0.039,0.043,0.042,0.116,0.039,0.046,0.054,0.048,0.039,0.038,0.058,0.044,0.053
934,0.058,0.051,0.046,0.047,0.037,0.039,0.044,0.05,0.042,0.052,0.102,0.033,0.04,0.053,0.045,0.063,0.048,0.051,0.045,0.054
935,0.062,0.048,0.05,0.056,0.047,0.033,0.04,0.038,0.053,0.038,0.129,0.034,0.043,0.045,0.043,0.048,0.047,0.042,0.054,0.05
936,0.055,0.047,0.054,0.044,0.037,0.047,0.046,0.038,0.043,0.045,0.111,0.046,0.05,0.043,0.052,0.039,0.046,0.05,0.05,0.057
937,0.049,0.055,0.056,0.048,0.038,0.043,0.047,0.043,0.048,0.059,0.098,0.041,0.049,0.049,0.051,0.036,0.047,0.048,0.045,0.05
938,0.047,0.039,0.056,0.042,0.044,0.041,0.035,0.044,0.042,0.041,0.123,0.041,0.049,0.046,0.052,0.059,0.048,0.037,0.053,0.061
939,0.051,0.051,0.053,0.053,0.037,0.039,0.052,0.038,0.047,0.033,0.104,0.044,0.055,0.047,0.046,0.045,0.06,0.047,0.052,0.046
940,0.051,0.045,0.054,0.055,0.039,0.048,0.031,0.045,0.041,0.043,0.114,0.04,0.05,0.055,0.048,0.048,0.059,0.048,0.038,0.048
941,0.052,0.054,0.056,0.051,0.053,0.051,0.038,0.036,0.05,0.046,0.13,0.046,0.047,0.047,0.041,0.037,0.035,0.051,0.04,0.039
942,0.06,0.049,0.052,0.041,0.05,0.048,0.043,0.039,0.048,0.043,0.114,0.044,0.039,0.052,0.042,0.045,0.05,0.046,0.04,0.055
943,0.06,0.048,0.05,0.051,0.04,0.047,0.047,0.048,0.05,0.041,0.1,0.032,0.037,0.048,0.046,0.048,0.052,0.049,0.064,0.042
944,0.046,0.047,0.045,0.052,0.043,0.039,0.052,0.037,0.047,0.04,0.119,0.05,0.052,0.038,0.048,0.042,0.054,0.051,0.047,0.051
945,0.052,0.059,0.037,0.053,0.04,0.048,0.033,0.039,0.041,0.044,0.111,0.051,0.047,0.051,0.045,0.041,0.046,0.058,0.059,0.045
946,0.056,0.055,0.044,0.053,0.043,0.047,0.05,0.034,0.057,0.033,0.102,0.033,0.04,0.046,0.053,0.051,0.046,0.048,0.051,0.058
947,0.065,0.043,0.052,0.053,0.039,0.041,0.042,0.055,0.05,0.033,0.113,0.038,0.042,0.056,0.046,0.047,0.043,0.047,0.053,0.042
948,0.056,0.051,0.044,0.059,0.059,0.034,0.041,0.038,0.05,0.035,0.108,0.049,0.066,0.027,0.041,0.052,0.053,0.054,0.049,0.034
949,0.053,0.052,0.06,0.051,0.042,0.052,0.042,0.052,0.043,0.035,0.098,0.037,0.042,0.058,0.036,0.037,0.064,0.044,0.051,0.051
950,0.052,0.06,0.05,0.04,0.046,0.05,0.038,0.049,0.046,0.037,0.099,0.041,0.042,0.049,0.043,0.054,0.051,0.053,0.039,0.061
951,0.039,0.048,0.048,0.053,0.037,0.051,0.043,0.043,0.038,0.054,0.114,0.047,0.05,0.04,0.034,0.045,0.052,0.058,0.053,0.053
952,0.059,0.046,0.051,0.06,0.05,0.047,0.032,0.041,0.054,0.045,0.097,0.045,0.053,0.035,0.049,0.041,0.049,0.051,0.043,0.052
953,0.054,0.042,0.048,0.054,0.05,0.04,0.036,0.043,0.046,0.038,0.124,0.036,0.047,0.044,0.055,0.047,0.037,0.043,0.054,0.062
954,0.061,0.039,0.056,0.043,0.042,0.04,0.049,0.04,0.045,0.049,0.131,0.043,0.04,0.045,0.039,0.046,0.051,0.048,0.04,0.053
955,0.056,0.049,0.058,0.042,0.048,0.041,0.052,0.034,0.032,0.041,0.117,0.039,0.044,0.041,0.041,0.05,0.044,0.063,0.056,0.052
956,0.052,0.046,0.064,0.058,0.043,0.037,0.049,0.05,0.058,0.032,0.105,0.042,0.047,0.036,0.046,0.046,0.051,0.051,0.046,0.041
957,0.044,0.049,0.056,0.052,0.041,0.042,0.042,0.055,0.041,0.043,0.102,0.05,0.055,0.052,0.036,0.046,0.033,0.039,0.056,0.066
958,0.046,0.049,0.047,0.044,0.037,0.039,0.038,0.04,0.058,0.057,0.109,0.037,0.053,0.047,0.046,0.048,0.053,0.043,0.058,0.051
959,0.058,0.047,0.051,0.043,0.027,0.045,0.036,0.04,0.045,0.033,0.127,0.051,0.061,0.037,0.045,0.04,0.072,0.049,0.045,0.048
960,0.069,0.045,0.056,0.054,0.045,0.035,0.046,0.043,0.059,0.046,0.094,0.049,0.053,0.037,0.039,0.05,0.042,0.046,0.046,0.046
961,0.049,0.047,0.05,0.056,0.052,0.043,0.043,0.036,0.044,0.042,0.12,0.038,0.053,0.042,0.03,0.05,0.046,0.045,0.062,0.052
962,0.057,0.054,0.048,0.051,0.039,0.04,0.039,0.033,0.042,0.043,0.12,0.036,0.05,0.051,0.037,0.059,0.049,0.055,0.038,0.059
963,0.055,0.056,0.043,0.042,0.041,0.036,0.034,0.038,0.041,0.045,0.126,0.039,0.048,0.051,0.056,0.054,0.05,0.036,0.06,0.049
964,0.044,0.04,0.048,0.06,0.038,0.052,0.043,0.051,0.04,0.045,0.103,0.052,0.059,0.043,0.034,0.039,0.049,0.046,0.06,0.054
965,0.049,0.059,0.041,0.054,0.041,0.044,0.041,0.036,0.068,0.049,0.117,0.045,0.041,0.033,0.044,0.04,0.05,0.055,0.036,0.057
966,0.056,0.045,0.045,0.047,0.053,0.047,0.05,0.037,0.043,0.043,0.113,0.032,0.053,0.043,0.054,0.044,0.038,0.051,0.053,0.053
967,0.066,0.045,0.057,0.049,0.04,0.043,0.039,0.039,0.04,0.037,0.113,0.048,0.04,0.034,0.054,0.04,0.061,0.049,0.054,0.052
968,0.046,0.052,0.046,0.045,0.039,0.051,0.049,0.034,0.046,0.038,0.109,0.041,0.052,0.054,0.044,0.046,0.048,0.045,0.045,0.07
969,0.05,0.043,0.051,0.046,0.05,0.04,0.043,0.054,0.054,0.039,0.092,0.052,0.037,0.046,0.051,0.043,0.049,0.051,0.051,0.058
970,0.056,0.06,0.045,0.061,0.03,0.037,0.053,0.04,0.052,0.042,0.12,0.039,0.045,0.037,0.055,0.043,0.052,0.043,0.045,0.045
971,0.054,0.052,0.051,0.057,0.041,0.054,0.038,0.049,0.046,0.06,0.098,0.036,0.052,0.046,0.035,0.064,0.033,0.04,0.052,0.042
972,0.045,0.041,0.058,0.048,0.044,0.047,0.052,0.036,0.049,0.042,0.111,0.052,0.045,0.047,0.038,0.045,0.046,0.051,0.059,0.044
973,0.062,0.038,0.043,0.054,0.048,0.035,0.048,0.03,0.045,0.035,0.126,0.041,0.048,0.066,0.048,0.043,0.04,0.039,0.055,0.056
974,0.056,0.057,0.048,0.054,0.049,0.043,0.041,0.048,0.041,0.033,0.105,0.045,0.039,0.05,0.052,0.045,0.037,0.058,0.043,0.056
975,0.056,0.045,0.042,0.056,0.032,0.048,0.044,0.051,0.048,0.032,0.088,0.053,0.05,0.046,0.047,0.047,0.054,0.053,0.045,0.063
976,0.045,0.055,0.034,0.052,0.054,0.05,0.047,0.042,0.048,0.035,0.093,0.05,0.044,0.039,0.055,0.041,0.046,0.057,0.052,0.061
977,0.055,0.05,0.042,0.037,0.045,0.039,0.034,0.053,0.046,0.038,0.103,0.051,0.043,0.054,0.05,0.039,0.063,0.041,0.058,0.059
978,0.055,0.054,0.055,0.041,0.056,0.043,0.048,0.041,0.042,0.041,0.09,0.041,0.051,0.04,0.046,0.054,0.056,0.053,0.051,0.042
979,0.057,0.056,0.049,0.046,0.046,0.041,0.041,0.039,0.047,0.035,0.106,0.034,0.045,0.049,0.046,0.05,0.045,0.042,0.063,0.063
980,0.048,0.057,0.067,0.052,0.048,0.043,0.037,0.045,0.046,0.051,0.103,0.042,0.053,0.041,0.034,0.038,0.05,0.047,0.049,0.049
981,0.07,0.041,0.042,0.055,0.051,0.051,0.043,0.029,0.041,0.038,0.111,0.043,0.044,0.048,0.036,0.038,0.05,0.054,0.044,0.071
982,0.048,0.053,0.056,0.052,0.039,0.039,0.048,0.036,0.044,0.048,0.119,0.035,0.04,0.035,0.047,0.039,0.053,0.056,0.067,0.046
983,0.044,0.05,0.048,0.048,0.039,0.047,0.032,0.037,0.054,0.045,0.123,0.047,0.047,0.049,0.048,0.032,0.048,0.059,0.052,0.051
984,0.042,0.064,0.033,0.063,0.041,0.042,0.052,0.053,0.043,0.033,0.111,0.037,0.049,0.057,0.036,0.042,0.052,0.054,0.045,0.051
985,0.047,0.054,0.047,0.049,0.046,0.048,0.033,0.037,0.064,0.037,0.114,0.033,0.05,0.037,0.051,0.045,0.054,0.05,0.05,0.054
986,0.052,0.041,0.055,0.05,0.042,0.045,0.044,0.04,0.045,0.049,0.119,0.04,0.045,0.041,0.029,0.041,0.052,0.057,0.064,0.049
987,0.069,0.042,0.045,0.048,0.033,0.032,0.038,0.053,0.043,0.051,0.111,0.051,0.057,0.046,0.046,0.047,0.029,0.057,0.04,0.062
988,0.065,0.068,0.044,0.048,0.033,0.059,0.033,0.034,0.048,0.045,0.091,0.046,0.057,0.058,0.029,0.039,0.051,0.047,0.061,0.044
989,0.049,0.046,0.048,0.058,0.043,0.057,0.042,0.033,0.04,0.036,0.104,0.042,0.046,0.046,0.054,0.045,0.063,0.05,0.055,0.043
990,0.056,0.036,0.042,0.044,0.053,0.046,0.041,0.048,0.048,0.057,0.112,0.041,0.034,0.034,0.055,0.048,0.052,0.046,0.057,0.05
991,0.053,0.061,0.048,0.058,0.041,0.045,0.045,0.049,0.038,0.037,0.122,0.034,0.049,0.041,0.044,0.039,0.044,0.056,0.049,0.047
992,0.038,0.049,0.059,0.06,0.04,0.055,0.032,0.048,0.034,0.046,0.107,0.037,0.046,0.051,0.043,0.051,0.059,0.052,0.042,0.051
993,0.058,0.052,0.058,0.055,0.045,0.042,0.032,0.038,0.06,0.028,0.111,0.041,0.052,0.053,0.053,0.04,0.043,0.05,0.046,0.043
